Rosseland opacity table for the element mix X=0.70, Y=0.28 and Z=0.20
based on Seaton et al. (1994),  Alexander & Ferguson (1994) ApJ, 437, 879, 
and Henning & Stognienko R. (1996), A&A 311, 291 in OP-format (log T vs log R)
000024 000141 --- number of points in log R and log T
6.250 -0.468 -0.463 -0.454 -0.439 -0.409 -0.359 -0.281 -0.154 +0.057 +0.377 +0.770 +1.155 +1.454 +1.668 +1.839 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
6.300 -0.468 -0.465 -0.460 -0.450 -0.425 -0.375 -0.286 -0.146 +0.071 +0.382 +0.756 +1.115 +1.391 +1.586 +1.752 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
6.350 -0.469 -0.466 -0.462 -0.456 -0.440 -0.397 -0.308 -0.154 +0.078 +0.388 +0.741 +1.066 +1.310 +1.484 +1.666 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
6.400 -0.469 -0.467 -0.464 -0.460 -0.449 -0.417 -0.337 -0.181 +0.065 +0.380 +0.713 +1.002 +1.215 +1.382 +1.572 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
6.450 -0.470 -0.467 -0.465 -0.462 -0.454 -0.431 -0.366 -0.219 +0.030 +0.347 +0.661 +0.919 +1.109 +1.277 +1.479 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
6.500 -0.470 -0.468 -0.466 -0.463 -0.457 -0.439 -0.387 -0.258 -0.021 +0.289 +0.588 +0.821 +1.000 +1.171 +1.387 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
6.550 -0.470 -0.468 -0.466 -0.464 -0.459 -0.444 -0.403 -0.293 -0.077 +0.215 +0.499 +0.718 +0.890 +1.067 +1.301 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
6.600 -0.470 -0.469 -0.467 -0.466 -0.461 -0.449 -0.414 -0.321 -0.131 +0.138 +0.406 +0.615 +0.784 +0.968 +1.218 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
6.650 -0.471 -0.469 -0.468 -0.467 -0.463 -0.453 -0.423 -0.343 -0.178 +0.064 +0.314 +0.517 +0.683 +0.876 +1.137 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
6.700 -0.471 -0.470 -0.469 -0.468 -0.465 -0.456 -0.430 -0.363 -0.220 -0.005 +0.227 +0.421 +0.591 +0.789 +1.058 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
6.750 -0.472 -0.471 -0.469 -0.468 -0.466 -0.459 -0.437 -0.380 -0.257 -0.068 +0.144 +0.331 +0.502 +0.706 +0.991 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
6.800 -0.472 -0.471 -0.470 -0.469 -0.467 -0.461 -0.443 -0.395 -0.291 -0.125 +0.067 +0.246 +0.418 +0.632 +0.925 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
6.850 -0.473 -0.471 -0.470 -0.469 -0.468 -0.463 -0.448 -0.408 -0.319 -0.176 -0.004 +0.166 +0.343 +0.565 +0.860 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
6.900 -0.473 -0.472 -0.471 -0.470 -0.468 -0.464 -0.451 -0.418 -0.343 -0.220 -0.065 +0.096 +0.275 +0.501 +0.804 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
6.950 -0.474 -0.472 -0.472 -0.471 -0.469 -0.464 -0.453 -0.425 -0.362 -0.256 -0.117 +0.036 +0.214 +0.443 +0.751 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.000 -0.475 -0.473 -0.473 -0.472 -0.469 -0.465 -0.454 -0.428 -0.375 -0.283 -0.159 -0.013 +0.162 +0.392 +0.701 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.050 -0.476 -0.474 -0.474 -0.473 -0.470 -0.465 -0.454 -0.430 -0.383 -0.302 -0.190 -0.052 +0.119 +0.345 +0.656 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.100 -0.477 -0.475 -0.475 -0.474 -0.472 -0.466 -0.454 -0.431 -0.387 -0.313 -0.211 -0.081 +0.082 +0.303 +0.612 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.150 -0.477 -0.477 -0.476 -0.475 -0.474 -0.469 -0.456 -0.432 -0.389 -0.320 -0.224 -0.103 +0.049 +0.264 +0.566 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.200 -0.479 -0.478 -0.478 -0.477 -0.476 -0.471 -0.459 -0.435 -0.392 -0.324 -0.233 -0.122 +0.021 +0.224 +0.522 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.250 -0.480 -0.479 -0.479 -0.479 -0.477 -0.474 -0.464 -0.440 -0.397 -0.329 -0.241 -0.140 -0.010 +0.184 +0.484 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.300 -0.482 -0.481 -0.481 -0.480 -0.479 -0.477 -0.468 -0.447 -0.405 -0.338 -0.254 -0.161 -0.042 +0.146 +0.445 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.350 -0.483 -0.483 -0.483 -0.482 -0.481 -0.479 -0.472 -0.454 -0.415 -0.350 -0.270 -0.185 -0.074 +0.110 +0.407 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.400 -0.486 -0.485 -0.485 -0.484 -0.484 -0.482 -0.476 -0.461 -0.426 -0.366 -0.291 -0.212 -0.105 +0.073 +0.371 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.450 -0.488 -0.487 -0.487 -0.487 -0.486 -0.485 -0.480 -0.467 -0.436 -0.383 -0.314 -0.240 -0.137 +0.039 +0.339 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.500 -0.490 -0.490 -0.490 -0.489 -0.489 -0.487 -0.484 -0.473 -0.446 -0.399 -0.338 -0.267 -0.168 +0.006 +0.313 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.550 -0.493 -0.493 -0.492 -0.492 -0.491 -0.490 -0.487 -0.478 -0.456 -0.415 -0.360 -0.294 -0.199 -0.027 +0.287 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.600 -0.496 -0.495 -0.495 -0.495 -0.494 -0.493 -0.491 -0.483 -0.464 -0.429 -0.380 -0.319 -0.228 -0.059 +0.247 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.650 -0.499 -0.499 -0.498 -0.498 -0.498 -0.497 -0.495 -0.488 -0.472 -0.442 -0.399 -0.343 -0.256 -0.098 +0.211 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.700 -0.502 -0.502 -0.502 -0.502 -0.501 -0.501 -0.499 -0.493 -0.479 -0.453 -0.415 -0.367 -0.284 -0.142 +0.204 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.750 -0.506 -0.506 -0.506 -0.506 -0.505 -0.505 -0.503 -0.498 -0.486 -0.464 -0.431 -0.389 -0.327 -0.169 +0.220 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.800 -0.510 -0.510 -0.510 -0.510 -0.509 -0.509 -0.507 -0.503 -0.493 -0.474 -0.447 -0.414 -0.359 -0.177 +0.203 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.850 -0.515 -0.515 -0.515 -0.514 -0.514 -0.514 -0.512 -0.509 -0.500 -0.485 -0.463 -0.438 -0.383 -0.196 +0.165 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.900 -0.520 -0.520 -0.520 -0.520 -0.519 -0.519 -0.518 -0.515 -0.507 -0.495 -0.479 -0.461 -0.411 -0.249 +0.151 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
7.950 -0.526 -0.526 -0.526 -0.526 -0.525 -0.525 -0.524 -0.521 -0.515 -0.506 -0.495 -0.484 -0.466 -0.311 +0.197 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
8.000 -0.533 -0.533 -0.533 -0.532 -0.532 -0.532 -0.531 -0.529 -0.524 -0.518 -0.511 -0.515 -0.536 -0.295 +0.168 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000 +0.000
